gene_symbol,wilcoxon_score,log2fc,pval,pval_adj
EFCAB12,-0.75189084,-1.4884895,0.4521167102494117,1.0
GRPR,-0.7520391,-1.9576803,0.452027551622153,1.0
PLA2G3,-0.7520825,-1.2686882,0.4520014208047287,1.0
APOA1,-0.7526602,-1.9484501,0.45165411579084025,1.0
RP11-136K7.2,-0.7526832,-1.3239677,0.45164028818572244,1.0
RGS22,-0.75282127,-1.3785639,0.45155732758316636,1.0
MAD2L2,-0.7542578,-0.2499374,0.45069443462155245,1.0
TMEM184A,-0.7554285,-0.57326615,0.4499919139551145,1.0
FAM47E,-0.75655574,-0.58288944,0.4493160562522467,1.0
RP13-890H12.2,-0.75730217,-0.7168319,0.448868866579476,1.0
SAMD15,-0.75757563,-0.62905747,0.4487050623902805,1.0
FUT9,-0.757591,-1.440975,0.4486958781134499,1.0
FAM83H-AS1,-0.76062,-0.5995421,0.4468840763568429,1.0
RSPH3,-0.76295626,-0.38383305,0.4454894669682622,1.0
HDAC11,-0.763148,-0.5292772,0.44537513987454913,1.0
RIPK3,-0.763148,-1.0123448,0.44537513987454913,1.0
ZBTB7C,-0.76369756,-0.37138382,0.4450474949062171,1.0
ZMYND12,-0.76374614,-0.6358194,0.44501854684574216,1.0
CTD-2033D15.1,-0.7644056,-0.6213729,0.44462556894947225,1.0
SHC2,-0.7645002,-0.88812894,0.44456922789081454,1.0
NRK,-0.7660211,-1.1164361,0.44366376236485405,1.0
FMR1NB,-0.76604664,-1.9421992,0.44364855346287113,1.0
CACNA2D2,-0.76637894,-0.69884145,0.44345086483873863,1.0
LINC01518,-0.7666448,-1.4661083,0.44329275018226366,1.0
ZNF213-AS1,-0.7669924,-0.50000244,0.44308603348021836,1.0
CT45A10,-0.7671151,-6.352961,0.44301308780138526,1.0
MAGEB2,-0.7671253,-2.4477828,0.4430070093047037,1.0
RTN4RL1,-0.7676442,-0.9476259,0.4426985882102009,1.0
PRDM6,-0.76835227,-1.9450508,0.44227793590785924,1.0
RP4-680D5.2,-0.768751,-1.0482994,0.4420411349493887,1.0
NEO1,-0.769615,-0.456523,0.44152831521154046,1.0
PDHB,-0.7697479,-0.37701213,0.4414494501183126,1.0
AC005355.2,-0.7705454,-1.541816,0.4409764290185335,1.0
LINC01344,-0.7708573,-1.3804237,0.44079154466299286,1.0
NDNF,-0.77086747,-0.98998064,0.44078548363319603,1.0
HES4,-0.77410096,-0.15213634,0.43887108075878833,1.0
STS,-0.7744154,-0.5432833,0.43868519240487647,1.0
RP11-44F21.5,-0.775126,-0.5831474,0.43826522123877676,1.0
ZNF345,-0.7755759,-0.5929311,0.4379994597568053,1.0
C2CD4A,-0.7762711,-0.2763327,0.43758891983276904,1.0
CCDC110,-0.7765702,-0.8100501,0.4374123954222211,1.0
TOLLIP,-0.78095907,-0.33736226,0.4348265801236546,1.0
RP11-308B16.2,-0.7813706,-1.0787085,0.4345845662919178,1.0
C8orf37-AS1,-0.7819687,-1.2758312,0.43423295821347185,1.0
SCAMP5,-0.7821579,-0.6662085,0.43412180013164015,1.0
GPR26,-0.78220135,-2.8063338,0.4340962661382963,1.0
LTBP4,-0.7825873,-0.29888198,0.43386950229025667,1.0
GIPR,-0.7829733,-0.88448083,0.43364280692784996,1.0
GRHL3,-0.7851715,-0.95521206,0.4323530006715236,1.0
NEB,-0.78526354,-1.538738,0.43229905726910667,1.0
HIST1H2BF,-0.7853684,-0.7894477,0.4322376264749389,1.0
CATSPERG,-0.78549105,-0.7426695,0.43216571392093794,1.0
LINC00160,-0.7855294,-0.9555565,0.43214324266903203,1.0
FAM178B,-0.7857646,-1.0341632,0.43200543379637557,1.0
RAET1E,-0.7861838,-1.6237384,0.43175983765405335,1.0
ZNF444,-0.78668475,-0.41447368,0.43146642646959144,1.0
PPP1R32,-0.78807783,-0.92071587,0.4306511715424973,1.0
TMED7,-0.78821075,-0.44785327,0.4305734324891759,1.0
CXCL13,-0.7906774,-0.65612555,0.4291322535429486,1.0
PXDNL,-0.7917944,-1.5512135,0.4284805395684408,0.9988249222256722
CPE,-0.7923696,-0.57077533,0.42814521356815094,0.9981215018834744
DAGLA,-0.79303926,-0.9077564,0.4277549376015062,0.997368064594227
RP11-440D17.3,-0.797147,-0.6600457,0.42536568154401144,0.9925687118906373
SUCO,-0.79750484,-0.19305038,0.4251579019481697,0.9922637761334087
MAMDC4,-0.7986934,-1.0757744,0.42446820242202643,0.9914928951696215
SNTN,-0.79869854,-3.5343213,0.424465237385645,0.9914928951696215
HOXA11,-0.7993273,-1.9551693,0.42410063024464806,0.9909457005158444
AC090616.2,-0.7996903,-1.7089556,0.4238902493588046,0.990531969835377
SCIN,-0.7999408,-0.72145116,0.42374509252533454,0.9902705993913206
CTB-58E17.5,-0.7999817,-1.638853,0.42372139621225824,0.9902705993913206
INSL4,-0.80003285,-3.271805,0.42369177691114357,0.9902705993913206
PNPLA7,-0.80042136,-0.82006425,0.42346670981301393,0.98985343418792
PLXNB2,-0.80058753,-0.40748104,0.42337048537587174,0.9897841360025786
ZNF747,-0.80241513,-0.66899395,0.4223128614797502,0.987544499439828
RBM11,-0.8024458,-1.0370549,0.4222951243694192,0.987544499439828
FBXO15,-0.80277044,-1.0364618,0.4221074333793281,0.9872194066441881
CAP2,-0.8028829,-0.67853224,0.4220424179863419,0.987144997953737
GPC3,-0.80376476,-0.9124557,0.4215328417009684,0.986491258018042
CTF1,-0.80387723,-1.9469819,0.4214678782195943,0.9864219476624054
WBSCR27,-0.8040843,-0.4585975,0.42134830171431903,0.9862197161986813
CASD1,-0.8047131,-0.5871601,0.4209852654748927,0.9855251474974398
MIER3,-0.80524474,-0.684506,0.42067845129241443,0.9851171451742426
OBSL1,-0.80541855,-0.44560054,0.42057817513937223,0.9849598992926083
MTRNR2L6,-0.805462,-0.77370566,0.42055310829437675,0.9849598992926083
PAX8,-0.8057381,-0.6944894,0.4203938805948223,0.9846834135596227
TVP23B,-0.8066148,-0.3959567,0.41988842007102467,0.9837319670610493
ZNF185,-0.80698806,-0.5903567,0.41967337619260714,0.9833056339113309
TEX22,-0.8073868,-1.1208918,0.41944367483981426,0.9829223505684267
TRAF5,-0.81270355,-0.5101652,0.41638806050321164,0.9769938607119628
SLC25A4,-0.81370294,-0.35706383,0.4158151339432521,0.976519521170798
RP11-469N6.1,-0.81400204,-2.0240126,0.41564378608626584,0.976519521170798
WISP2,-0.8145976,-0.68261987,0.4153026791231057,0.9760715828294861
RP11-253M7.1,-0.81471264,-0.73375887,0.4152368191571867,0.9760642219938835
TSPAN5,-0.8152929,0.02057811,0.4149046863131225,0.9753640521392034
CTC-260E6.6,-0.81566864,-0.4990968,0.4146896884879978,0.9750864774862505
ZER1,-0.815776,-0.74428016,0.4146282726386651,0.9750191735499391
GUK1,-0.81587565,-0.027264262,0.41457124845168314,0.9749621869978561
DNAH6,-0.81612617,-1.0978261,0.4144279773744399,0.9747023454575402
MRPL36,-0.81762916,-0.04123267,0.41356896604867566,0.9727589642848884
TRMT10A,-0.81770843,-0.45922247,0.413523707307183,0.9727294611838982
LCN12,-0.8189762,-1.4423617,0.4127999663199161,0.971180677210798
WDR93,-0.81921905,-0.94833887,0.4126614322683374,0.9710084176665461
SMN2,-0.81984276,-0.8376407,0.41230574477909765,0.9704786818806928
ZNF790-AS1,-0.8235517,-0.58384055,0.4101943276084844,0.9658911810234472
IGHG2,-0.8245537,-0.9585222,0.40962501473333357,0.9649327018749966
RP1-261D10.2,-0.82468915,-1.4408573,0.40954807738694554,0.9648279046783973
ATP13A4,-0.8250496,-0.55772185,0.40934343686421915,0.9644222193568802
SERPINI1,-0.8251902,-0.6962827,0.4092636290416022,0.9643106016557539
C6orf99,-0.82735777,-0.45031518,0.40803430960890785,0.9619476790042545
CXCL14,-0.82861024,-0.9827766,0.40732497571131987,0.9608746692144763
DUSP13,-0.82961226,-2.374363,0.4067580383445304,0.9599283081274642
MAGEA2B,-0.8296327,-1.4468125,0.40674647309865397,0.9599283081274642
NETO2,-0.8302743,-0.5173678,0.4063837131658229,0.959425674413166
AC010524.2,-0.8312431,-1.3097924,0.4058363262204626,0.9585139000328076
DCDC1,-0.8369458,-0.82270753,0.4026230453263083,0.9513781297534074
HDAC6,-0.8378072,-0.36500594,0.4021389978543145,0.9503098730887246
RP11-734K2.4,-0.8404911,-0.9015904,0.4006330776012349,0.9470522576178659
HOXB6,-0.840555,-0.51365304,0.400597263702142,0.9470428911231444
CDYL2,-0.8405704,-0.63461006,0.4005886686525981,0.9470428911231444
RAE1,-0.8408362,-0.4614782,0.4004397053997544,0.9468209750020594
FAM71E1,-0.84230083,-0.34656852,0.3996195722931387,0.9450321119058215
GMPPB,-0.8423034,-0.36695904,0.39961814187999833,0.9450321119058215
RAB11B-AS1,-0.8424261,-0.42242563,0.3995494856710511,0.9450166937759417
TIRAP,-0.84316736,-0.5408329,0.3991348386961209,0.9442613111833037
P2RY6,-0.8432901,-0.35812247,0.39906623246101924,0.9442613111833037
DCAF4L2,-0.84368885,-1.0260637,0.3988433112195945,0.943902459668438
CIB3,-0.8438448,-1.1267825,0.39875616369051925,0.9438911722800898
SH2D3A,-0.8446397,-0.36921975,0.39831203241362545,0.9433118739487856
MUC4,-0.8451586,-2.112066,0.3980222940154805,0.9429933530738086
HIST1H2BB,-0.8452225,-0.9409101,0.3979866207320536,0.9429933530738086
TAT,-0.8454909,-2.5416312,0.3978368139821854,0.942916061389583
EPO,-0.8456136,-2.0457726,0.39776834221737534,0.9429040994298988
NEK11,-0.8475409,-0.62023276,0.39669369731697846,0.9405816349542042
RAC3,-0.8488752,-0.2079728,0.3959507397958112,0.9390446954094962
CTD-2566J3.1,-0.8490899,-1.8834995,0.39583126196223306,0.9389111218127703
RP11-196G18.23,-0.8546878,-0.95349306,0.3927239947858885,0.9319124131659076
LZTFL1,-0.85523736,-0.5053087,0.39241974249790645,0.931420159339134
TRPM2,-0.86036754,-0.7045685,0.3895864824517504,0.9265377445798989
RP11-78J21.4,-0.8606794,-4.847809,0.38941465848614176,0.926351391372786
RP11-150O12.3,-0.8612826,-1.9457607,0.3890824085780896,0.9259314274253513
RP11-818F20.5,-0.86137974,-2.1465564,0.38902892684209833,0.9258782583683751
MIR210HG,-0.8622744,-0.5083894,0.3885365423239686,0.9248544562419789
SPRR1B,-0.86383873,-1.5280733,0.387676485298874,0.9229549953872545
PRODH,-0.8677598,-0.82473487,0.3855258267459737,0.9185703507202528
PFDN1,-0.86970246,-0.32327276,0.3844630171519797,0.9161114673008346
GFM2,-0.87160677,-0.5581737,0.3834229254223014,0.9140726300177427
MICALCL,-0.87161446,-1.0465666,0.3834187406198323,0.9140726300177427
JAKMIP1,-0.871911,-0.7339448,0.38325694970855306,0.9138234872240905
SF3A2,-0.8721589,-0.18494357,0.3831216911407268,0.9135742435389551
RP11-757F18.5,-0.8725858,-1.1606097,0.3828888918176818,0.9132388432869512
PPP1R37,-0.87429327,-0.375931,0.38195856160207076,0.911415321637197
TRPM4,-0.87554324,-0.53381675,0.38127840622990905,0.9102738760586065
ACADL,-0.87602377,-2.2327454,0.38101711297670693,0.9099356001538113
TUSC8,-0.8761618,-0.4706634,0.3809420809895281,0.9098859802946173
PPEF1,-0.87630236,-2.3982952,0.3808656688483104,0.9098859802946173
HIST2H2AA3,-0.8770999,-1.1588107,0.38043238177661487,0.9093493051984959
ELL3,-0.87716126,-0.40774393,0.38039906455038297,0.9093427710465137
RSAD1,-0.87754464,-0.31295493,0.380190872505469,0.908918164525618
ZNF671,-0.87755233,-1.5360243,0.38018670937893373,0.908918164525618
ZNF788,-0.87780285,-1.773103,0.38005072931769723,0.9088023431561116
SPRR3,-0.8782476,-2.5863163,0.37980936899882867,0.9083712973328646
TBC1D10B,-0.87911665,-0.6319942,0.3793380174432287,0.9073169714938074
GOLM1,-0.8793467,-0.33261684,0.3792133081677116,0.9070916566171013
WNT4,-0.8808804,-0.94485533,0.3783825577200918,0.9053229732591526
NRTN,-0.88102865,-1.8357034,0.3783023112860161,0.9052038163099241
LINC01569,-0.8812919,-0.69145566,0.3781598305207745,0.9049357135512426
SAMD13,-0.8816345,-1.1018982,0.3779745166712807,0.904565059899162
S100A7A,-0.88265437,-1.6396645,0.377423055302087,0.9033180152376199
PGPEP1,-0.8834851,-0.4700534,0.3769742366704356,0.9023494960428725
NACA,-0.88456374,-0.025836032,0.3763919543232638,0.9012129149535837
WASIR2,-0.8852795,-1.0590295,0.37600591230862535,0.9003611009641909
AP006621.8,-0.88627124,-0.77874464,0.37547137256705443,0.8993708467361822
AIFM1,-0.887102,-0.3671471,0.3750239880950009,0.898371595071597
IFT140,-0.88741386,-0.62511486,0.3748561319239778,0.8981142119658044
ZNF181,-0.8896172,-0.5427105,0.3736714553828764,0.8959095020616319
AP000251.3,-0.8904761,-0.7082226,0.3732103072192726,0.8953253239108143
MBOAT1,-0.8912122,-0.5057594,0.3728153179609923,0.8948109338823204
CMTM6,-0.8916084,-0.28998965,0.3726028441642857,0.89437316263314
KCNH1,-0.8922628,-2.5871377,0.37225208402859666,0.8941086690703824
ZNF793-AS1,-0.892319,-0.8618443,0.37222195013234116,0.8941085186043707
GUCY1A2,-0.8934284,-0.28351954,0.37162779970213056,0.8932586393325342
RPL26L1,-0.8941697,-0.14344622,0.3712311147821936,0.8925216087829678
ARF3,-0.89585674,-0.3058211,0.37032929450051266,0.8905694688922471
EDN1,-0.9007747,-0.22209984,0.3677081256098932,0.8849818438367294
MRPL14,-0.90100217,-0.02517858,0.36758715638997796,0.8847623185415053
TTC12,-0.9042306,-0.68236786,0.3658731537618296,0.8812788788723656
ZNF441,-0.9045373,-0.7617838,0.3657105630059362,0.8810299926961189
AMACR,-0.9061937,-0.5114081,0.3648333524089431,0.8793442012949989
NCKAP5,-0.9064621,-0.4249309,0.3646913356598077,0.8792157206821586
SOWAHA,-0.90688384,-1.0304056,0.3644682362818289,0.8788762356674479
ORM1,-0.9073132,-1.2067953,0.36424116820885677,0.878840604030769
FAM57B,-0.9076609,-1.2665155,0.3640574159833988,0.8787562225551547
COX20,-0.90773755,-0.06360526,0.3640168902083396,0.878729739105672
ZNF839,-0.907758,-0.6342543,0.3640060838113982,0.878729739105672
RAB14,-0.90783215,-0.20160818,0.36396691230403544,0.878729739105672
BPIFA2,-0.9082539,-3.4773815,0.36374409010063624,0.878483228334732
RP11-128M1.1,-0.90833825,-1.0996287,0.36369953590042503,0.878483228334732
GPAT2,-0.9094553,-1.6091763,0.36310985221221737,0.8772523958581181
PCAT19,-0.9098566,-1.9658548,0.36289814407900556,0.8768834228282059
FGD5,-0.9104496,-1.3472059,0.36258544297729856,0.876270257339187
STXBP2,-0.9107359,-0.2893968,0.36243454423348453,0.8759767764342542
ACP1,-0.9109992,-0.015333783,0.3622958060056054,0.8757838373955013
TMC3-AS1,-0.91300064,-1.1193335,0.36124221405311285,0.8736631487263059
OPHN1,-0.91578937,-0.3460572,0.3597773897410338,0.870474499891786
AMBP,-0.91586345,-1.5867529,0.3597385040410712,0.8704512484255509
TMEM145,-0.91606283,-0.66909355,0.3596339280161205,0.8702690308214626
TESC,-0.91706485,-1.5415925,0.3591086556419284,0.8691394105170092
HHAT,-0.91738695,-0.6323849,0.3589399205482222,0.8688017467974838
LIG3,-0.9203188,-0.51375794,0.3574061881440346,0.8657942147699674
MAGEA11,-0.9203648,-0.81747013,0.357382152040978,0.8657942147699674
PRKAR2B,-0.9211393,-0.39932257,0.3569776970835574,0.8650381310012561
ZNF230,-0.9213106,-0.72577643,0.3568883020904824,0.8648919949512033
ZNF585A,-0.9215815,-0.74688625,0.3567469000141099,0.8646197895434896
MST1,-0.9224762,-0.7853733,0.3562802571085706,0.8637000313582657
CNTFR,-0.9226193,-1.6979314,0.3562056299660783,0.8635895299886991
CH507-210P18.4,-0.92334527,-1.2653521,0.3558273154711792,0.8630945970716734
PLEKHH1,-0.9234782,-0.88188446,0.3557580740757704,0.8629970479313764
VPS45,-0.9240891,-0.48996812,0.3554399392688655,0.86250679133936
NPY5R,-0.9241172,-2.5273147,0.355425301403007,0.86250679133936
CACNA1H,-0.92549497,-0.7000912,0.35470851192685837,0.860872433688783
AF127936.9,-0.9266222,-1.3441108,0.3541227271865742,0.8595910725315055
PRRT2,-0.92698514,-0.7592473,0.35393423731362605,0.8592738366984602
VIPR1,-0.9272254,-0.38517419,0.3538094972082394,0.8590411383711075
CXXC4,-0.92768043,-0.8879329,0.35357336335223144,0.8585379185424171
THAP7-AS1,-0.9289253,-0.690969,0.3529278210238609,0.8571200745114428
CDC14A,-0.93002695,-0.56999177,0.3523571317269427,0.8558642756014367
C2orf81,-0.9300781,-0.8273451,0.352330663813333,0.8558642756014367
FOXD3-AS1,-0.93234026,-0.71795267,0.35116071868735665,0.8532370392033322
SNED1,-0.9340682,-0.6347703,0.3502687261490046,0.8514848992170727
RP11-293A21.1,-0.93623835,-1.4523973,0.3491504953015354,0.8489076520402774
CCDC106,-0.9363201,-0.4906372,0.34910839199548427,0.8488746989860757
NXPH3,-0.9366959,-0.9211545,0.34891502136202235,0.848473896307926
EIF4G2,-0.938296,-0.011938014,0.3480923138069203,0.8469537562727023
SULT1E1,-0.938503,-2.2276347,0.34798595141293176,0.8468379680275576
DNASE2B,-0.9386334,-1.5425694,0.3479189931002711,0.8467443252721911
PAGE2B,-0.93901426,-3.1750028,0.34772341672741836,0.8465528790741698
RP11-166N17.1,-0.93903214,-3.0606441,0.34771423029553017,0.8465528790741698
EFS,-0.93948203,-0.3710245,0.34748330787902837,0.8465154603168498
SYNJ2BP,-0.940116,-0.27761137,0.3471580828249361,0.845792467767439
FAM196A,-0.9403588,-0.79001373,0.34703355197403873,0.8456094526097747
RLN1,-0.94099015,-1.8732134,0.3467099048312987,0.8451160518403841
SRGAP3,-0.94339037,-0.49429712,0.34548127610497026,0.842328395443139
HIST1H2AM,-0.9442748,-0.9292565,0.3450292551344304,0.8413642945060296
VAV1,-0.9469383,-0.8001372,0.3436702460352937,0.8382565566339121
ULK4,-0.9484387,-0.72134626,0.3429061695883221,0.8365301231021973
ACTL10,-0.9500439,-0.8661268,0.342089928001585,0.8350184573738714
RNF17,-0.9507545,-0.8088105,0.3417289953030457,0.8343429312978696
TMEM92,-0.9514421,-0.54092485,0.34137997953263277,0.8336277046192321
TIAM1,-0.95219874,-0.42897883,0.34099619620974964,0.832827328889805
CRADD,-0.95395225,-0.63452804,0.340107815019968,0.8311683788161944
NSUN7,-0.9550872,-0.5440985,0.33953361926337555,0.8302782384701
RALY-AS1,-0.95570576,-0.835628,0.3392209186314199,0.8297182933257656
TMEM199,-0.9573698,-0.48659918,0.33838064537863766,0.8277311171569751
ZNF138,-0.95740557,-0.48356992,0.3383625896771917,0.8277311171569751
SP110,-0.9575538,-0.56018883,0.3382877940755301,0.8276401696081409
HOXD8,-0.95908237,-0.91603076,0.33751724472132505,0.8258908927083498
CTD-2583A14.10,-0.95930475,-1.5166874,0.33740523544228695,0.8257527257721227
ERAL1,-0.96067995,-0.3822345,0.33671311108913005,0.8241945280326914
NBPF12,-0.9611912,-0.50873816,0.336456048772113,0.8237009220371541
KIAA1958,-0.9616411,-0.41270274,0.33622993839621584,0.8233458438874345
PARD6G-AS1,-0.962776,-0.42191175,0.33565995815530303,0.8223613658397845
COIL,-0.9629089,-0.37862694,0.3355932444310371,0.8222656725725609
ZSWIM8,-0.9635428,-0.45542645,0.33527518874701645,0.8216895142610484
RP11-458J1.1,-0.9636144,-1.2570254,0.33523929143550124,0.82166926487938
LINC01535,-0.9639697,-1.0703604,0.3350611235751062,0.8213002792463836
TDRKH,-0.964233,-0.4831192,0.3349291392643843,0.8210444470070029
MBOAT7,-0.96521705,-0.26765487,0.33443609650543604,0.8199034018301559
DQX1,-0.9657002,-0.6550509,0.3341942286349513,0.8194455714995058
PON2,-0.96832275,-0.07896329,0.3328832002067649,0.8165676257526392
EPPK1,-0.9689822,-0.45059502,0.3325540495717517,0.8159621683377533
RP11-88H9.2,-0.97124696,-1.9229511,0.3314253115189928,0.8140049944078164
RNASET2,-0.9713697,-0.21437779,0.33136423174096363,0.8140049944078164
RAB15,-0.9721595,-0.40552646,0.33097120493027765,0.8134209651340673
SYTL5,-0.97327656,-0.9725399,0.3304158858990228,0.8122575887090241
PHLDB3,-0.97513735,-0.44322523,0.32949211767516107,0.8103466247170749
REPS2,-0.9752345,-0.61088765,0.3294439449931792,0.8103372614561711
HSD11B1L,-0.9768142,-0.46431157,0.32866114562037685,0.8086124818147012
ALKBH6,-0.97751456,-0.5615054,0.32831446542073794,0.8078932384635273
DUSP28,-0.97784686,-0.55369717,0.3281500651045488,0.8075555277067994
ABCA7,-0.9784527,-0.5905954,0.32785048812642836,0.8069518678363489
MPPED2,-0.9798049,-0.5795844,0.32718245242835164,0.8056410648490417
GSTO2,-0.9807174,-0.30341023,0.32673212290231624,0.8047321247725786
RP11-304L19.13,-0.9808375,-0.877227,0.3266728658299243,0.8046528307282859
ZNF420,-0.98291564,-0.51446116,0.3256489495633479,0.8025961718639774
TSACC,-0.9829821,-0.91959393,0.32561623887020275,0.8025820799409549
MTMR4,-0.98446465,-0.39826903,0.3248870943214873,0.8013827754654705
IRF2BPL,-0.9844698,-0.3695079,0.324884581869723,0.8013827754654705
C10orf82,-0.9844979,-1.0523446,0.3248707636110444,0.8013827754654705
RP11-503D12.1,-0.9857555,-4.1308227,0.3242531017510416,0.8002172538482504
ZNF44,-0.98744255,-0.3536424,0.323425732771891,0.7987057568527106
C2orf76,-0.98775184,-0.5964599,0.32327419783760236,0.7983978506774176
AC003088.1,-0.9891526,-1.6630607,0.3225884869146658,0.7968367102628361
CAPN9,-0.98940563,-0.5920903,0.32246470973506336,0.7965971431167032
CTD-2203K17.1,-0.98952836,-1.4959501,0.32240470771118857,0.7965150955028475
MAN1C1,-0.9914838,-0.73342144,0.32144940864093785,0.7944190231170314
ZNF563,-0.99172664,-0.47085282,0.3213309058854311,0.7941921716285555
HARS2,-0.99768746,-0.5688162,0.31843092266773,0.7876138943248994
HIST2H2BF,-0.9990448,-0.6736925,0.317772995457167,0.7864445208862948
ZFHX2,-1.0014219,-0.7500961,0.3166228416831862,0.7841201858875708
SOX11,-1.0030553,-0.31096673,0.31583415980637364,0.782492881720099
FSTL4,-1.0031909,-0.75838673,0.31576880286118725,0.7823961512893066
HADHB,-1.0043488,-0.21171449,0.31521054833641504,0.7812082382001024
TMEM210,-1.0050746,-2.1006334,0.31486089185769495,0.7806019259238592
LINC00355,-1.0053815,-0.87620944,0.31471322632753707,0.7803008971311424
TSPAN8,-1.0067567,-0.8282815,0.31405175218808956,0.7788556800240609
C1orf56,-1.009829,-0.2881052,0.3125771925782349,0.7755221684686797
RBM39,-1.0106189,0.002985876,0.31219886335361713,0.7748421372364857
NUP62CL,-1.0107492,-0.7018658,0.3121364496896867,0.7747519040507099
AGPAT2,-1.0134792,-0.16055855,0.3108313232986283,0.7719635596089304
MAPK9,-1.0142971,-0.57321656,0.31044097628420586,0.7711873630092985
IGKV1-27,-1.0143304,-0.8256031,0.31042512527945687,0.7711873630092985
RP11-734I18.1,-1.0144608,-1.0623366,0.31036294572777134,0.7711223753090855
CYSLTR1,-1.0148672,-0.3345315,0.31016914460907175,0.7707052629668669
CYTH2,-1.0154321,-0.2560899,0.3098999059839542,0.7702134167234514
CDK5,-1.0160251,-0.40285194,0.30961743245634654,0.7697203276943605
RP11-498B4.5,-1.0175077,-2.024565,0.30891199301735517,0.7686092291535582
CYB561A3,-1.0180981,-0.3355994,0.30863132961139095,0.768039447885461
SCGN,-1.0182489,-1.3607306,0.30855967206039525,0.7679253979552801
KCNF1,-1.018663,-2.3572197,0.3083629740121093,0.767564362185186
C9orf66,-1.0189544,-1.7558645,0.30822460659377027,0.7673484240017224
DDO,-1.0197825,-1.2836881,0.3078315761040016,0.7664341192681526
PSMA3-AS1,-1.0205827,-0.31335372,0.30745220433650466,0.7656819156995807
RPS12,-1.020708,0.022169353,0.3073928418999562,0.7656819156995807
RBM4B,-1.0211807,-0.4845535,0.30716878682609816,0.7652965928188685
IGLV1-44,-1.0219963,-0.30707082,0.3067826972811327,0.7644627839641234
ACOT8,-1.0225892,-0.365802,0.30650210688796165,0.7638916298491001
HIST1H3G,-1.0240871,-1.3670237,0.3057941317014432,0.762254939460011
TOM1,-1.0245318,-0.37098867,0.3055841227649586,0.7617953150138773
LRTOMT,-1.0248821,-0.5590638,0.3054188382218067,0.7615109699663715
ACAD8,-1.0255237,-0.61795247,0.3051161715084778,0.7609477543584608
RP13-188A5.1,-1.0255569,-0.8643597,0.3051005009657132,0.7609477543584608
ZNF223,-1.0257384,-1.5737394,0.3050149251165163,0.7608867160407231
ZNF92,-1.0258662,-0.50098026,0.3049546699926281,0.7608242857528602
FURIN,-1.0301247,-1.069048,0.3029514857252812,0.7563738790049362
DLX3,-1.0307229,-0.4909668,0.30267082843087056,0.7559270677643909
BPIFB4,-1.0328418,-4.063283,0.3016779258547415,0.7539539185877977
DNAH7,-1.0354159,-0.7086228,0.30047475053268247,0.7511363508986252
ST8SIA6,-1.0358095,-0.7859943,0.30029103187319595,0.7507402043795287
YIF1B,-1.0359577,-0.23104092,0.3002218585465064,0.7506572189118041
TCEAL2,-1.0364894,-0.46009228,0.2999738760451305,0.7501996178358032
DNAL4,-1.0375656,-0.37881437,0.29947236802580723,0.7490714157071865
ABHD8,-1.0395185,-0.49893844,0.2985636972595912,0.7471756931756102
FGFR3,-1.0413843,-0.63953745,0.2976971863140794,0.745195356177515
COX5A,-1.04141,-0.009237111,0.2976853279811875,0.745195356177515
WWC1,-1.0425346,-0.59960735,0.29716387382909604,0.744048291415622
RAPGEF3,-1.0430765,-1.3785127,0.2969128458806619,0.7434823687527136
